,tconst,primary_title,original_title,start_year,runtime_minutes,genres,country,budget,ww_gross,ww_currency,domestic_gross_x,domestic_currency,int_gross,int_currency,release_date_x,mpaa_rating,tmdb_id
3573,tt1949187,Guerrilla Midwife,Guerrilla Midwife,2010,67.0,Documentary,US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2010,,
3574,tt1949554,"Hot Ice, No-one Is Safe","Hot Ice, No-one Is Safe",2010,88.0,Action,US,,,,,,,,2010-09-16,Not Rated,141272.0
3575,tt1950150,"Eat, Pray, Laugh!","Eat, Pray, Laugh!",2010,74.0,Comedy,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-11-01,,
3576,tt1950173,For Honor or Glory,For Honor or Glory,2010,92.0,Drama,US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,,Not Rated,
3577,tt1950226,La Carrera Panamerica: The Director's Cut,La Carrera Panamerica: The Director's Cut,2010,100.0,Documentary,US,,,,,,,,2010,,
3578,tt1950461,Women of the Future,Women of the Future,2010,16.0,"Biography,Documentary",US,,,,,,,,,,
3579,tt1954322,"Carolina, RI: The Smallest of the Small","Carolina, RI: The Smallest of the Small",2010,100.0,Documentary,US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2010-04-08,,
3580,tt1954513,Hockey Courage,Hockey Courage,2010,96.0,"Biography,Documentary,Sport",US,,,,,,,,,,
3581,tt1954605,Last Days of the Coliseum,Last Days of the Coliseum,2010,120.0,Documentary,US,,,,,,,,2010-11-08,,
3582,tt1954714,Osage Tribal Murders,Osage Tribal Murders,2010,89.0,Documentary,US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2010-11,PG,
3583,tt1954807,Scrambled Eggs,Scrambled Eggs,2010,9.0,"Biography,Comedy,Documentary",US,,,,,,,,2010-06,,
3584,tt1954884,The Ballad of Frankie Silver,The Ballad of Frankie Silver,2010,98.0,"Drama,History",US,,,,,,,,2010-07,,
3585,tt1954946,The Lost Civilizations of North America,The Lost Civilizations of North America,2010,63.0,Documentary,US,,,,,,,,2010,,661907.0
3586,tt1956471,Demonology,Demonology,2010,,Drama,US,"{'amount': 3000.0, 'currency': 'USD'}",,,,,,,2010-05-15,,
3587,tt1958037,The Devil and Danny Webster,The Devil and Danny Webster,2010,46.0,Thriller,US,"{'amount': 500.0, 'currency': 'USD'}",,,,,,,2010-06-24,,
3588,tt1959380,Eric Grisman,Eric Grisman,2010,58.0,Comedy,US,,,,,,,,2010-12,,
3589,tt1961297,Elmore Leonard: A Detroit Classic,Elmore Leonard: A Detroit Classic,2010,20.0,"Biography,Documentary",US,,,,,,,,,,
3590,tt1964591,Cheating the Stillness: The World of Julia Peterkin,Cheating the Stillness: The World of Julia Peterkin,2010,,Biography,US,,,,,,,,2010,,
3591,tt1964706,Fighting Angels: Exodus,Fighting Angels: Exodus,2010,116.0,"Action,Fantasy",US,"{'amount': 1500.0, 'currency': 'USD'}",,,,,,,2010-05-23,R,
3592,tt1964927,Mixture of Arts with Saytue Saye,Mixture of Arts with Saytue Saye,2010,,Music,US,,,,,,,,2010-06-01,,
3593,tt1965298,Written in Stone,Written in Stone,2010,54.0,Documentary,US,"{'amount': 25000.0, 'currency': 'USD'}",,,,,,,2010-04-22,,
3594,tt1966480,Inauguration Road: St. Louis Kids & the Obama Inauguration,Inauguration Road: St. Louis Kids & the Obama Inauguration,2010,50.0,"Documentary,Family,History",US,,,,,,,,2010-07,,
3595,tt1969964,Burn Crisis,Burn Crisis,2010,47.0,"Drama,Family",US,,,,,,,,,,
3596,tt1970046,The Last Time I Saw Soap,The Last Time I Saw Soap,2010,81.0,"Comedy,Drama",US,,,,,,,,,,
3597,tt1971354,Consciousness,Consciousness,2010,109.0,"Crime,Drama,Romance",US,"{'amount': 30000.0, 'currency': 'USD'}",,,,,,,2010-06-03,,
3598,tt1971434,"Kaitlin, Friends and Loves!","Kaitlin, Friends and Loves!",2010,,Comedy,US,,,,,,,,2010-08-11,,
3599,tt1971455,Lech L'cha,Lech L'cha,2010,21.0,"Documentary,History",US,,,,,,,,2010-06,,
3600,tt1972643,Dichotomy,Dichotomy,2010,90.0,Drama,US,"{'amount': 90000.0, 'currency': 'USD'}",,,,,,,,,
3601,tt1972645,Don't Tread on Me,Don't Tread on Me,2010,94.0,"Documentary,History,News",US,,,,,,,,,,
3602,tt1972768,Sunblocked,Sunblocked,2010,89.0,Comedy,US,"{'amount': 15675.0, 'currency': 'USD'}",,,,,,,2010-10-01,,
3603,tt1972829,WashMachine Video Current,WashMachine Video Current,2010,74.0,"Animation,Documentary,Fantasy",US,,,,,,,,,,
3604,tt1974205,America by the Thumb,America by the Thumb,2010,71.0,"Documentary,History",US,,,,,,,,,,
3605,tt1975310,Tomato Man,Tomato Man,2010,80.0,Horror,US,"{'amount': 500.0, 'currency': 'USD'}",,,,,,,2010-12-22,Not Rated,
3606,tt1975888,Ghost Story: Who Killed Her?,Ghost Story: Who Killed Her?,2010,,Horror,US,,,,,,,,2011-01-29,,
3607,tt1975905,Living Green,Living Green,2010,13.0,"Adventure,Documentary",US,,,,,,,,2010-11,Not Rated,
3608,tt1975981,The Hymie and Stymie Show,The Hymie and Stymie Show,2010,107.0,"Biography,Comedy,Documentary",US,,,,,,,,,,
3609,tt1976013,Vegas Bound,Vegas Bound,2010,70.0,"Comedy,Documentary",US,,,,,,,,,,
3610,tt1977720,Between Floors,Between Floors,2010,50.0,Thriller,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,,,
3611,tt1980181,"Many Masterpieces Become One: The General, with music by Scott Joplin","Many Masterpieces Become One: The General, with music by Scott Joplin",2010,83.0,"Comedy,History,Music",US,,,,,,,,2010-10,Not Rated,
3612,tt1982829,Rising Sun,Rising Sun,2010,,Drama,US,"{'amount': 500000.0, 'currency': 'USD'}",,,,,,,2010-04-10,,
3613,tt1984121,Black Smoke,Black Smoke,2010,,Drama,US,,,,,,,,2010-07-07,,
3614,tt1988822,Trash,Trash,2010,75.0,Comedy,US,"$12,000,000","$6,553,186",,"$17,484",,4800000,,2010-11,,
3615,tt1989696,Torn,Torn,2010,90.0,Drama,US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2010-05-07,Not Rated,605185.0
3616,tt1991164,"Reunion Trip, Tape One","Reunion Trip, Tape One",2010,86.0,"Comedy,Horror,Thriller",US,,,,,,,,,,
3617,tt1992090,Blank Slate,Blank Slate,2010,74.0,"Comedy,Romance",US,,,,,,,,,,
3618,tt1992105,Chance,Chance,2010,85.0,"Crime,Drama,Thriller",US,,,,,,,,,,
3619,tt1993286,Beyond the Myth: A Film About Pit Bulls and Breed Discrimination,Beyond the Myth: A Film About Pit Bulls and Breed Discrimination,2010,92.0,Documentary,US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2010-06-12,Not Rated,135665.0
3620,tt1993409,Terror at Black Tree Forest,Terror at Black Tree Forest,2010,65.0,Horror,US,"{'amount': 2000.0, 'currency': 'USD'}",,,,,,,2010-08-15,NR,232802.0
3621,tt1995481,UNDOCUMENTED (una pelicula by Justin Malone),UNDOCUMENTED (una pelicula by Justin Malone),2010,95.0,"Documentary,News",US,,,,,,,,2010-05,,
3622,tt1996211,Chasing Legends,Chasing Legends,2010,93.0,"Documentary,Sport",US,,,,,,,,2010-05-15,PG-13,56833.0
3623,tt1996256,Fallen Blue Heroes,Fallen Blue Heroes,2010,46.0,"Documentary,Drama",US,,,,,,,,,,
3624,tt1996330,Mr. Rivers,Mr. Rivers,2010,103.0,"Horror,Mystery,Thriller",US,,,,,,,,2010-09,,
3625,tt1996356,Persona,Persona,2010,80.0,Drama,US,"{'amount': 2000.0, 'currency': 'USD'}",,,,,,,2010-04-09,,
3626,tt1998256,John Belushi: Dancing on the Edge,John Belushi: Dancing on the Edge,2010,,"Biography,Documentary",US,"{'amount': 490000.0, 'currency': 'USD'}",,,,,,,2010-12-22,,
3627,tt1998324,Suicide Lovers,Suicide Lovers,2010,,Drama,US,,,,,,,,2010-07-01,,
3628,tt1999204,Maine Military Museum,Maine Military Museum,2010,20.0,Documentary,US,,,,,,,,2010-04-30,,
3629,tt1999231,Palmer Chandler's Kitchen Catastrophes,Palmer Chandler's Kitchen Catastrophes,2010,107.0,Comedy,US,"{'amount': 15000.0, 'currency': 'USD'}",,,,,,,2010-10-12,Unrated,
3630,tt2002586,2045 the Bounty Hunter,2045 the Bounty Hunter,2010,,Drama,US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2010-03-12,,
3631,tt2002725,Meine Kinder,Meine Kinder,2010,62.0,Drama,US,"{'amount': 100.0, 'currency': 'USD'}",,,,,,,2010-07-22,,
3632,tt2002845,The Vaughn Sister,The Vaughn Sister,2010,104.0,Comedy,US,,,,,,,,2010-06-27,,
3633,tt2006813,Pennies for the Boatman,Pennies for the Boatman,2010,118.0,"Drama,Family",US,,,,,,,,2010-07-18,Not Rated,
3634,tt2008584,No Way Out,No Way Out,2010,,Drama,US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2010-04-17,,
3635,tt2009513,Life of a Cabbie,Life of a Cabbie,2010,29.0,"Documentary,Drama",US,,,,,,,,2010-07-11,,
3636,tt2009516,Love Like Bullets,Love Like Bullets,2010,,,US,,,,,,,,,,
3637,tt2011367,Wall: The Journey Up.,Wall: The Journey Up.,2010,6.0,"Action,Adventure,Documentary",US,,,,,,,,2010-12,,
3638,tt2011872,Atomic Sublime,Atomic Sublime,2010,72.0,"Documentary,History",US,,,,,,,,,,
3639,tt2012633,Rush,Rush,2010,10.0,"Action,Documentary",US,"$38,000,000","$98,230,839",,"$26,947,624",,,,"Sep 20, 2013",,
3640,tt2014236,Hiding Place,Hiding Place,2010,113.0,Drama,US,,,,,,,,2010-12-26,Unrated,854772.0
3641,tt2014281,Love Assassin,Love Assassin,2010,,Drama,US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2010-03-03,,
3642,tt2014304,Nice Guys,Nice Guys,2010,67.0,"Comedy,Drama,Romance",US,,,,,,,,2010-07-29,,
3643,tt2014395,Welcome to Acting,Welcome to Acting,2010,,,US,,,,,,,,2010,,
3644,tt2014407,The Calling,The Calling,2010,84.0,"Documentary,Drama",US,"$2,500,000",$0,,$0,,,,"Dec 31, 2009",,
3645,tt2016290,Street Corner Sympathy,Street Corner Sympathy,2010,97.0,Drama,US,"{'amount': 15000000.0, 'currency': 'USD'}",,,,,,,2010-05-07,PG-13,
3646,tt2017611,The Git Em Gyrlz,The Git Em Gyrlz,2010,120.0,Drama,US,,,,,,,,,Not Rated,
3647,tt2023523,I Put a Spell on You: A look Inside the Blair Witch Project,I Put a Spell on You: A look Inside the Blair Witch Project,2010,25.0,"Documentary,Horror",US,,,,,,,,,,
3648,tt2023748,The Locator 2 Braxton Returns,The Locator 2 Braxton Returns,2010,90.0,Action,US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2010-12-11,Not Rated,681035.0
3649,tt2023790,Tremendous,Tremendous,2010,74.0,"Comedy,Drama,Musical",US,,,,,,,,,,
3650,tt2025707,Thorn,Thorn,2010,118.0,Adventure,US,"{'amount': 3300.0, 'currency': 'USD'}",,,,,,,2010-03-30,,
3651,tt2027202,RiffTrax Live: House on Haunted Hill,RiffTrax Live: House on Haunted Hill,2010,116.0,"Comedy,Horror",US,,,,,,,,2010-10-28,NR,644617.0
3652,tt2030365,Neccessary Discomforts an Artistic Tribute to Rozz Williams,Neccessary Discomforts an Artistic Tribute to Rozz Williams,2010,,Documentary,US,"{'amount': 700.0, 'currency': 'USD'}",,,,,,,2010-11-14,,
3653,tt2032424,Dangerous Attractions,Dangerous Attractions,2010,85.0,Romance,US,,,,,,,,2010,Not Rated,110584.0
3654,tt2032524,Rostropovich and Shostakovich. Masterclass of Friendship,Rostropovich and Shostakovich. Masterclass of Friendship,2010,50.0,"Biography,Documentary,Drama",US,,,,,,,,,Not Rated,
3655,tt2034161,A Day in the Life,A Day in the Life,2010,,Biography,US,"{'amount': 25.0, 'currency': 'USD'}",,,,,,,2010,,
3656,tt2040257,A Buddy Story,A Buddy Story,2010,84.0,Romance,US,"{'amount': 1000000.0, 'currency': 'USD'}",,,,,,,2010,TV-PG,107863.0
3657,tt2040317,Deadly Consequences,Deadly Consequences,2010,90.0,"Action,Drama,Thriller",US,,,,,,,,,,
3658,tt2040563,The Queens of Chess : 2009 U.S. Women's Championship,The Queens of Chess : 2009 U.S. Women's Championship,2010,,Documentary,US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2010-10-08,,
3659,tt2043773,Alien Agenda,Alien Agenda,2010,67.0,"Comedy,Sci-Fi",US,,,,,,,,,,
3660,tt2047856,SkyDiver,SkyDiver,2010,101.0,Comedy,US,"{'amount': 100.0, 'currency': 'USD'}",,,,,,,2010-09-19,,313953.0
3661,tt2047917,Woman In A Man's Suit,Woman In A Man's Suit,2010,,Documentary,US,,,,,,,,2010-06-25,,
3662,tt2049386,Alice in Wonderland,Alice in Wonderland,2010,99.0,"Fantasy,Musical",US,"$200,000,000","$1,025,491,110",,"$334,191,110",,,,2011,Not Rated,423971.0
3663,tt2049399,Bear Country,Bear Country,2010,80.0,"Adventure,Comedy",US,,,,,,,,,,
3664,tt2050553,King's Queen,King's Queen,2010,,Drama,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-09-30,,
3665,tt2051900,If I'm Not Home,If I'm Not Home,2010,62.0,"Comedy,Documentary,Drama",US,,,,,,,,,,
3666,tt2051960,Rising: The Art and Life of John Waddell,Rising: The Art and Life of John Waddell,2010,60.0,"Biography,Documentary",US,,,,,,,,,,
3667,tt2054821,The Shoebox,The Shoebox,2010,,Drama,US,"{'amount': 20000.0, 'currency': 'USD'}",,,,,,,2010-11-01,,
3668,tt2055569,24 Hours of Madness: The Innisfree Pub St. Patrick's Day Experience,24 Hours of Madness: The Innisfree Pub St. Patrick's Day Experience,2010,13.0,"Comedy,Documentary",US,,,,,,,,2010-09,,
3669,tt2057434,Mega Cities: Kaohsiung,Mega Cities: Kaohsiung,2010,50.0,Documentary,US,"{'amount': 317000.0, 'currency': 'USD'}",,,,,,,,,
3670,tt2057981,Killer's Thief,Killer's Thief,2010,74.0,"Crime,Mystery,Thriller",US,,,,,,,,,,
3671,tt2058064,Respect in the Cage WWIII,Respect in the Cage WWIII,2010,50.0,"Documentary,Sport",US,,,,,,,,,,
3672,tt2060510,Jimi Hendrix: Voodoo Child,Jimi Hendrix: Voodoo Child,2010,91.0,"Biography,Documentary,Music",US,,,,,,,,2010-09-18,Not Rated,78997.0
3673,tt2061610,Civil War in Hampton Roads: A New Beginning,Civil War in Hampton Roads: A New Beginning,2010,,Documentary,US,,,,,,,,2010-05-04,,
3674,tt2062588,Merritt College: Home of the Black Panthers,Merritt College: Home of the Black Panthers,2010,58.0,"Biography,Documentary,History",US,,,,,,,,,,
3675,tt2062655,Streetz Keep Callin Me,Streetz Keep Callin Me,2010,77.0,"Comedy,Crime,Drama",US,"{'amount': 500.0, 'currency': 'USD'}",,,,,,,2010-09-09,,
3676,tt2063808,The General Specific,The General Specific,2010,88.0,Comedy,US,,,,,,,,,,
3677,tt2064871,Mother's Day Birthday,Mother's Day Birthday,2010,132.0,Documentary,US,,,,,,,,2010-05-15,,
3678,tt2065871,Angel's Prey,Angel's Prey,2010,48.0,"Crime,Drama,Romance",US,,,,,,,,,,
3679,tt2065915,Digital Invasion,Digital Invasion,2010,95.0,Comedy,US,,,,,,,,2010-08-20,,
3680,tt2070837,Tapping the Source,Tapping the Source,2010,,Documentary,US,,,,,,,,2010-11-18,,
3681,tt2071424,Bomb It 2,Bomb It 2,2010,73.0,Documentary,US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2013-08-06,Not Rated,210489.0
3682,tt2073101,The Cornerstone,The Cornerstone,2010,9.0,"Biography,Documentary",US,,,,,,,,,,
3683,tt2073582,High Tide,High Tide,2010,101.0,"Comedy,Drama,Thriller",US,,,,,,,,,,
3684,tt2073642,Rooted Sorrows,Rooted Sorrows,2010,48.0,"Documentary,Drama,War",US,,,,,,,,,,
3685,tt2073683,The Love Spectrum,The Love Spectrum,2010,,Romance,US,,,,,,,,2010-02-04,,
3686,tt2073707,When We Stop Counting,When We Stop Counting,2010,60.0,"Biography,Documentary,News",US,,,,,,,,2010-10,,
3687,tt2075331,The Dominators,The Dominators,2010,67.0,Drama,US,"{'amount': 12000.0, 'currency': 'USD'}",,,,,,,2010-07-24,,
3688,tt2076779,420 High Desert Way,420 High Desert Way,2010,98.0,Action,US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2011-03-01,R,240065.0
3689,tt2080356,Paranormal Proof,Paranormal Proof,2010,72.0,"Horror,Thriller",US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,,Not Rated,620953.0
3690,tt2083919,A Light in the Darkness,A Light in the Darkness,2010,,Thriller,US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2010-01-20,,
3691,tt2085926,Sounds of Beirut,Sounds of Beirut,2010,,Documentary,US,,,,,,,,2010-05-15,,
3692,tt2088743,DearGod,DearGod,2010,96.0,Drama,US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2010-12-20,R,
3693,tt2089717,Justin McBride: Live at Billy Bob's Texas,Justin McBride: Live at Billy Bob's Texas,2010,,"Documentary,Music",US,,,,,,,,2010-10-19,,
3694,tt2091301,Geek War,Geek War,2010,75.0,Comedy,US,"{'amount': 1000.0, 'currency': 'USD'}",,,,,,,2010,Not Rated,317948.0
3695,tt2091418,Steel Earth,Steel Earth,2010,22.0,"Adventure,Comedy,Documentary",US,,,,,,,,,,
3696,tt2098689,Fresh Fruit Pie,Fresh Fruit Pie,2010,,,US,,,,,,,,2010-04-04,,
3697,tt2100617,Route 66: Ten Years Later,Route 66: Ten Years Later,2010,53.0,"Biography,Documentary,Drama",US,,,,,,,,,,
3698,tt2101501,What Did You Do This Summer?,What Did You Do This Summer?,2010,42.0,"Biography,Documentary,Drama",US,,,,,,,,,,
3699,tt2101513,City Lax: An Urban Lacrosse Story,City Lax: An Urban Lacrosse Story,2010,83.0,Documentary,US,,,,,,,,2010-05-25,,272951.0
3700,tt2104077,Prospects,Prospects,2010,74.0,"Drama,Western",US,,,,,,,,2010-01-01,,714077.0
3701,tt2105000,Take Me Home,Take Me Home,2010,60.0,Documentary,US,"{'amount': 5000.0, 'currency': 'USD'}",,,15800.0,,,,2010-08-19,,
3702,tt2105054,White Stork Is Coming,White Stork Is Coming,2010,77.0,Comedy,US,,,,,,,,2010-01-01,Not Rated,714079.0
3703,tt2109093,Bite Me Back,Bite Me Back,2010,60.0,"Action,Comedy,Drama",US,,,,,,,,,,
3704,tt2111495,Zombie F. Kennedy,Zombie F. Kennedy,2010,89.0,Horror,US,,,,,,,,2010-03-06,,
3705,tt2112237,Pure Beauty,Pure Beauty,2010,,Drama,US,,,,,,,,2010,,
3706,tt2117990,The Junkman's Son,The Junkman's Son,2010,116.0,"Documentary,Music",US,,,,,,,,2010-10-25,,
3707,tt2119413,Don Giovanni,Don Giovanni,2010,185.0,Music,US,,,,,,,,2010-09-02,,
3708,tt2120027,Broad Horizons,Broad Horizons,2010,52.0,"Documentary,News",US,,,,,,,,,,
3709,tt2125595,Red Asphalt,Red Asphalt,2010,,Sport,US,"{'amount': 250000.0, 'currency': 'USD'}",,,,,,,2010-03-24,,
3710,tt2129986,Danza Folklorica Escenica,Danza Folklorica Escenica,2010,50.0,Documentary,US,,,,,,,,2010-03-06,,
3711,tt2130244,The Airborne Trilogy,The Airborne Trilogy,2010,86.0,Comedy,US,"{'amount': 212.0, 'currency': 'USD'}",,,,,,,2010-08-08,,
3712,tt2133310,Reason Saves Cleveland with Drew Carey,Reason Saves Cleveland with Drew Carey,2010,,Documentary,US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2010-10-15,,
3713,tt2137976,August Light: Wilson's Creek and the Battle for Missouri,August Light: Wilson's Creek and the Battle for Missouri,2010,60.0,Documentary,US,,,,,,,,2010-04-17,Not Rated,788577.0
3714,tt2144602,"The Woman, the Orphan, and the Tiger","The Woman, the Orphan, and the Tiger",2010,,[],US,"{'amount': 12000.0, 'currency': 'USD'}",,,,,,,2010-04-01,,677662.0
3715,tt2144844,Plastic Island,Plastic Island,2010,45.0,Documentary,US,"{'amount': 15000.0, 'currency': 'USD'}",,,,,,,2011-05-13,,
3716,tt2145682,Pretty Good for Someone Like You,Pretty Good for Someone Like You,2010,58.0,Documentary,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2011-09-11,,
3717,tt2149265,Yule Die,Yule Die,2010,81.0,Horror,US,,,,,,,,2010,,150588.0
3718,tt2149268,"Konfargre, the Dark Brotherhood","Konfargre, the Dark Brotherhood",2010,,"Fantasy,Mystery,Sci-Fi",US,,,,,,,,2010-10-23,,
3719,tt2149530,Complicado Corazón,Complicado Corazón,2010,87.0,"Comedy,Drama,Romance",US,,,,,,,,,,
3720,tt2150328,Romance Is Served,Romance Is Served,2010,51.0,Documentary,US,,,,,,,,2010-02-10,Not Rated,
3721,tt2150523,The Tale of 3 Mohammads,The Tale of 3 Mohammads,2010,,"Comedy,Documentary,Drama",US,,,,,,,,,,
3722,tt2155466,Bystander,Bystander,2010,45.0,"Comedy,Drama",US,,,,,,,,,,
3723,tt2157069,Tommy Foley: Legacy of a Young Hero,Tommy Foley: Legacy of a Young Hero,2010,100.0,"Adventure,Biography,Documentary",US,,,,,,,,,,
3724,tt2157680,The River Runs Red,The River Runs Red,2010,,Adventure,US,"{'amount': 40000.0, 'currency': 'USD'}",,,,,,,2010-06-09,,
3725,tt2160065,Action Filmmaking: The Making of Wages of Sin,Action Filmmaking: The Making of Wages of Sin,2010,110.0,Documentary,US,"{'amount': 1000.0, 'currency': 'USD'}",,,,,,,2010-03-18,,
3726,tt2162701,Pickled,Pickled,2010,85.0,Mystery,US,"{'amount': 7000.0, 'currency': 'USD'}",,,,,,,2010-10-05,,
3727,tt2162832,The Trip,The Trip,2010,,"Drama,Fantasy",US,,,,,,,,2010-12-11,R,
3728,tt2165148,Stringendo,Stringendo,2010,104.0,Fantasy,US,"{'amount': 3000.0, 'currency': 'USD'}",,,,,,,2010-01-28,,
3729,tt2166091,Push Came to Shove,Push Came to Shove,2010,90.0,Drama,US,"{'amount': 80000.0, 'currency': 'USD'}",,,,,,,2010-08-20,,
3730,tt2166187,The Blue Ridge Parkway: A Long and Winding Road,The Blue Ridge Parkway: A Long and Winding Road,2010,,Documentary,US,,,,,,,,2010-09-15,NR,82943.0
3731,tt2168400,Have You Heard From Johannesburg,Have You Heard From Johannesburg,2010,,"Documentary,History",US,,,,,,,,2010-04,,
3732,tt2175396,Z Day,Z Day,2010,137.0,Thriller,US,,,,,,,,2010-03-31,,359128.0
3733,tt2175585,Bloody Good Movie,Bloody Good Movie,2010,92.0,"Comedy,Horror",US,"{'amount': 300000.0, 'currency': 'USD'}",,,,,,,2010-03-26,,
3734,tt2177668,Kazuo Ohno Trilogy,Kazuo Ohno Trilogy,2010,133.0,"Biography,Documentary,Musical",US,,,,,,,,,,
3735,tt2177805,Trading on Thin Air,Trading on Thin Air,2010,78.0,Documentary,US,,,,,,,,2010,Not Rated,168543.0
3736,tt2179037,"Enter to Learn, Go Forth to Serve: The First Hundred Years of Keene State College","Enter to Learn, Go Forth to Serve: The First Hundred Years of Keene State College",2010,154.0,"Documentary,History",US,,,,,,,,2011-10-16,,
3737,tt2180457,Lost Mother,Lost Mother,2010,85.0,Drama,US,"{'amount': 30000.0, 'currency': 'USD'}",,,,,,,,,
3738,tt2181933,Enprendedores,Enprendedores,2010,,Documentary,US,"{'amount': 60000.0, 'currency': 'USD'}",,,,,,,2010-09-10,,
3739,tt2182386,Asalust,Asalust,2010,,"Crime,Thriller",US,,,,,,,,2010-06-20,,
3740,tt2190568,The Codes of Gender,The Codes of Gender,2010,46.0,Documentary,US,,,,,,,,2010-10-13,,254775.0
3741,tt2191708,Choo Choo Trains... Close Up and Very Personal,Choo Choo Trains... Close Up and Very Personal,2010,36.0,"Documentary,Family",US,,,,,,,,2010-01,,
3742,tt2195544,Turning Their World Around,Turning Their World Around,2010,52.0,Documentary,US,"{'amount': 1500000.0, 'currency': 'USD'}",,,,,,,,,
