,tconst,mpaa_rating,release_date
3760,tt6857166,PG-13,2018-05-18
3761,tt6859352,R,2018-08-24
3762,tt6865478,,2017-07-28
3763,tt6865690,R,2019-05-17
3764,tt6874242,,2017-10-12
3765,tt6884200,R,2018-06-01
3766,tt6884380,,2018-10-26
3767,tt6886080,Not Rated,2020-04-24
3768,tt6887540,,2018-10-26
3769,tt6897484,,
3770,tt6905402,R,2018-09-14
3771,tt6923740,Not Rated,2018-10-12
3772,tt6933454,R,2018-01-23
3773,tt6952960,R,2018-10-12
3774,tt6958014,Not Rated,2018-04-27
3775,tt6960218,,2017-09-09
3776,tt6964076,PG-13,2019-12-30
3777,tt6966692,PG-13,2018-11-16
3778,tt6977218,PG,2019-05-24
3779,tt6977434,Not Rated,2017-05-02
3780,tt6983908,R,2019-10-04
3781,tt6984258,Not Rated,2018-10-09
3782,tt6987770,R,2018-08-31
3783,tt6993174,,2018-10-02
3784,tt7014006,R,2018-08-03
3785,tt7014234,R,2019-02-22
3786,tt7027210,Not Rated,2017-06-08
3787,tt7033498,,2019-07-23
3788,tt7042862,Not Rated,2019-02-08
3789,tt7044076,Not Rated,2019-06-04
3790,tt7049542,R,2019-01-18
3791,tt7054636,PG-13,2019-03-01
3792,tt7066546,PG,2019-10-25
3793,tt7070818,R,2019-02-10
3794,tt7073518,,2017-07-05
3795,tt7078824,,2017-03-03
3796,tt7083526,PG,2019-04-17
3797,tt7087210,R,2019-02-15
3798,tt7088344,,2018-04-27
3799,tt7117594,R,2018-04-22
3800,tt7125860,R,2018-12-25
3801,tt7130262,TV-14,2018-01-15
3802,tt7130472,,2016-10-20
3803,tt7130802,,2019-01-25
3804,tt7131622,R,2019-07-26
3805,tt7137380,R,2018-08-31
3806,tt7137846,PG-13,2018-05-11
3807,tt7139936,PG-13,2020-11-10
3808,tt7153434,PG,2018-01-20
3809,tt7153766,R,2018-03-23
3810,tt7158430,PG-13,2018-06-15
3811,tt7165804,TV-MA,2020-09-11
3812,tt7167686,PG-13,2019-01-10
3813,tt7178102,,2019-05-10
3814,tt7192934,Not Rated,2017-09-06
3815,tt7193362,PG-13,2019-01-25
3816,tt7207238,PG,2017-10-05
3817,tt7208564,Not Rated,2018-08-31
3818,tt7210348,Not Rated,2018-05-11
3819,tt7215388,R,2018-03-23
3820,tt7215444,Not Rated,2018-01-19
3821,tt7218804,PG-13,2018-05-25
3822,tt7222228,,2019-01-19
3823,tt7235016,,2018-01-01
3824,tt7235038,,2018-10-14
3825,tt7241654,Not Rated,2017-12-01
3826,tt7242142,R,2018-07-27
3827,tt7260048,Not Rated,2018-04-03
3828,tt7275200,G,2017-11
3829,tt7284204,Not Rated,2018-03-10
3830,tt7293920,,2019-11-12
3831,tt7304194,,2018-08-17
3832,tt7313348,R,2019-08-02
3833,tt7316906,,2017-08-15
3834,tt7334528,PG-13,2018-06-29
3835,tt7334702,,2018-08-10
3836,tt7335104,TV-MA,2020-02-21
3837,tt7339248,R,2019-07-19
3838,tt7339792,PG-13,2018-09-14
3839,tt7349662,R,2018-08-10
3840,tt7349910,R,2018-11-29
3841,tt7365604,PG,2018-08-08
3842,tt7370952,PG-13,2019-08-30
3843,tt7374952,R,2019-05-03
3844,tt7375304,,2018-05-05
3845,tt7379362,,2017-09-15
3846,tt7385832,,2018-09-14
3847,tt7388562,PG-13,2018-03-23
3848,tt7401588,PG-13,2018-11-16
3849,tt7407496,Not Rated,2018-10-26
3850,tt7422822,Unrated,2019-10-18
3851,tt7424200,PG,2018-07-27
3852,tt7424358,Not Rated,2017-09-28
3853,tt7428030,Not Rated,2018-09-01
3854,tt7435110,Not Rated,2017-09-29
3855,tt7449324,R,2017-08-14
3856,tt7455754,,2019-09-16
3857,tt7461200,R,2018-09-25
3858,tt7475540,TV-14,2018-10-19
3859,tt7476236,Not Rated,2018-08-17
3860,tt7476524,R,2019-01-28
3861,tt7499368,,2018-04-24
3862,tt7520286,PG,2018-09-05
3863,tt7522002,PG,2017-11-13
3864,tt7525514,R,2018-09-28
3865,tt7542576,R,2018-09-28
3866,tt7545524,R,2018-10-12
3867,tt7545566,R,2018-08-10
3868,tt7575410,,2018-04-27
3869,tt7575480,Not Rated,2018
3870,tt7587282,R,2021-05-28
3871,tt7615722,PG,2018-10-16
3872,tt7616148,R,2019-08-23
3873,tt7632298,,2017-10-26
3874,tt7634968,R,2019-02-08
3875,tt7638110,TV-MA,2018-05-05
3876,tt7645122,Not Rated,2019-06-14
3877,tt7645780,R,2019-03-08
3878,tt7647840,,2019-04-27
3879,tt7659110,,2017-10-01
3880,tt7660966,Not Rated,2018-03-09
3881,tt7668870,PG-13,2018-08-31
3882,tt7671064,R,2019-01-28
3883,tt7671414,TV-MA,2019-04-14
3884,tt7681824,R,2018-08-17
3885,tt7681902,PG-13,2018-06-29
3886,tt7689484,,2018-01-20
3887,tt7689906,R,2018-09-28
3888,tt7689908,,2018-08-24
3889,tt7689956,,2018-11-09
3890,tt7689964,PG,2018-01-21
3891,tt7690016,R,2018-08-03
3892,tt7690670,R,2018-06-13
3893,tt7694738,R,2018-06-01
3894,tt7704726,Not Rated,2020-09-22
3895,tt7705110,,2017-12-08
3896,tt7734218,R,2019-07-12
3897,tt7738450,,2018-10-30
3898,tt7752126,R,2019-05-24
3899,tt7772498,PG,2019-03-25
3900,tt7775622,PG-13,2018-08-31
3901,tt7784604,R,2018-06-08
3902,tt7812334,,2018-04-21
3903,tt7820280,Not Rated,2018-02-27
3904,tt7826276,R,2021-05-14
3905,tt7844450,PG-13,2018-11-21
3906,tt7894682,Not Rated,2019-03-14
3907,tt7903530,R,2019-03-01
3908,tt7903550,Not Rated,2018-04-28
3909,tt7923612,,2016-01-21
3910,tt7931968,,2018-11-07
3911,tt7935892,R,2018-02-09
3912,tt7942742,R,2019-05-10
3913,tt7942746,R,2019-04-26
3914,tt7947150,NC-17,2019-05-01
3915,tt7950334,,2019-07-26
3916,tt7952920,Not Rated,2018-03-09
3917,tt7958740,,2018-01-23
3918,tt7959026,R,2018-12-14
3919,tt7968976,,2018-10-26
3920,tt7973342,G,2018
3921,tt7976208,R,2019-04-05
3922,tt7977310,,2019-02-08
3923,tt7977594,,2018-09-19
3924,tt7979668,,2019-04-25
3925,tt7983890,,2019-09-06
3926,tt7984826,,2018-03-09
3927,tt7985692,PG-13,2019-01-24
3928,tt7989512,,2018-08-23
3929,tt7990992,Not Rated,2020-05-08
3930,tt7999770,Unrated,2018-06-01
3931,tt8001194,Not Rated,2020-12-25
3932,tt8006926,Not Rated,2019-11-06
3933,tt8014482,,2018-07-13
3934,tt8080302,G,2019-04-17
3935,tt8085790,PG-13,2019-04-12
3936,tt8097306,R,2018-11-02
3937,tt8106592,,2018-04-22
3938,tt8109800,Not Rated,2019-08-06
3939,tt8126390,,2018-05-18
3940,tt8135494,PG-13,2018-08-31
3941,tt8151874,R,2019-11-27
3942,tt8155288,PG-13,2019-02-13
3943,tt8171000,,2020-05-14
3944,tt8174450,PG-13,2019-06-28
3945,tt8184104,R,2019-11-08
3946,tt8193876,,2019-03-15
3947,tt8196200,TV-MA,2018-04-22
3948,tt8203706,PG-13,2020-08-14
3949,tt8235296,,2018-10-02
3950,tt8236336,R,2019-11-15
3951,tt8236398,PG-13,2018-11-02
3952,tt8236588,,2018-10-05
3953,tt8306090,,
3954,tt8306634,,2018-06-13
3955,tt8310924,PG,2019-03-15
3956,tt8323104,PG,2019-03-26
3957,tt8358220,TV-MA,2021-02-11
3958,tt8363508,PG-13,2018-04-12
3959,tt8366502,R,2019-09-20
3960,tt8372298,R,2020-06-05
3961,tt8373280,,2019-02-22
3962,tt8403168,Not Rated,2019-05-03
3963,tt8420442,R,2018-05-06
3964,tt8426594,R,2019-04-05
3965,tt8426610,,2018-10-03
3966,tt8426838,,2018-09-11
3967,tt8483558,,2019-04-20
3968,tt8484012,R,2019-07-19
3969,tt8498198,Not Rated,2018-09-18
3970,tt8558276,,2017-04-29
3971,tt8563452,R,2019-04-12
3972,tt8564902,PG-13,2018-08-03
3973,tt8580240,,2019-06-07
3974,tt8581198,PG,2018-10-12
3975,tt8593814,,2018-06-25
3976,tt8599716,TV-14,2017-10-13
3977,tt8632862,R,2018-09-21
3978,tt8637428,PG,2019-08-09
3979,tt8637440,R,2020-11-13
3980,tt8647310,Not Rated,2019-04-27
3981,tt8650976,Not Rated,2020-07-10
3982,tt8678108,Unrated,2018-11-15
3983,tt8679160,,2018-10-19
3984,tt8693770,TV-PG,2019-07-04
3985,tt8695030,R,2019-06-14
3986,tt8745960,Not Rated,2019-12-06
3987,tt8749146,Not Rated,2018-10-26
3988,tt8758086,TV-14,2019-03-30
3989,tt8758548,Not Rated,2018-10-05
3990,tt8760684,G,2019-01-24
3991,tt8769848,PG-13,2019-01-30
3992,tt8772262,R,2019-07-03
3993,tt8781414,R,2019-09-13
3994,tt8803596,Approved,2018-08-07
3995,tt8806104,Not Rated,2018-09-21
3996,tt8819596,,2019-03-29
3997,tt8829850,PG-13,2018-08-27
3998,tt8855960,Not Rated,2020-04-17
3999,tt8856090,Not Rated,2019-08-30
4000,tt8863066,Unrated,2019-11-15
4001,tt8879666,TV-PG,2018-10-06
4002,tt8883524,R,2019-09-20
4003,tt8884430,PG-13,2018-09-20
4004,tt8890074,,2019-07-31
4005,tt8923482,R,2019-08-09
4006,tt8949056,R,2020-07-24
4007,tt8961266,Not Rated,2018-09-11
4008,tt8969332,PG,2019-05-10
4009,tt8974964,Not Rated,2019-10-04
4010,tt8986906,,2019-06
4011,tt9004516,,2019-04-02
4012,tt9010460,Not Rated,2020-01-10
4013,tt9016016,,2020-02-28
4014,tt9024106,R,2019-03-29
4015,tt9035872,PG-13,2019-02-18
4016,tt9073574,,2019-01-24
4017,tt9085982,,2019-04-19
4018,tt9099136,Unrated,2019-04-26
4019,tt9108510,,2021-04-16
4020,tt9109306,Not Rated,2019-01-24
4021,tt9129296,Not Rated,2019-09-06
4022,tt9133378,Unrated,2020-02-21
4023,tt9135318,Not Rated,2019-09-13
4024,tt9149142,,2017-03-26
4025,tt9150206,,2018-10-19
4026,tt9181914,,2018-08-28
4027,tt9222904,,2018-10-18
4028,tt9248032,PG,2019-11-19
4029,tt9251614,,2019-02-05
4030,tt9351746,R,2019-08-02
4031,tt9352926,Unrated,2019-09-13
4032,tt9353586,Not Rated,2019-05-03
4033,tt9356952,R,2019-01-26
4034,tt9358044,R,2019-04-17
4035,tt9358084,,2019-08-16
4036,tt9358192,Not Rated,2019-05-24
4037,tt9358200,Not Rated,2020-02-25
4038,tt9358206,PG-13,2019-06-21
4039,tt9358256,,2019-11-22
4040,tt9376172,PG-13,2019-02-01
4041,tt9403508,PG-13,2019-06-14
4042,tt9428190,Not Rated,2019-06-11
4043,tt9551936,,2019-06-18
4044,tt9590420,Not Rated,2019-01-08
4045,tt9600932,Not Rated,2019-03-29
4046,tt9612680,,2020-03-12
4047,tt9614440,R,2019-11-13
4048,tt9617570,PG-13,2019-09-27
4049,tt9617582,Not Rated,2019-07-31
4050,tt9617716,TV-MA,2019-11-12
4051,tt9654814,,2019-10-07
4052,tt9662422,,2018-11-28
4053,tt9691086,,2019-05-07
4054,tt9799626,,2019-09-13
4055,tt9799960,,2019-03-11
4056,tt9810480,,2018-01-01
4057,tt9837530,,2018-03-03
4058,tt9856680,,2018-05-09
4059,tt9896916,PG,2019-04-18
