,tconst,original_title,start_year,runtime_minutes,genres,budget,ww_gross,mpaa_rating,month
1163,tt1748043,Hell and Back Again,2011,88.0,"Action,Documentary,History",,40949.0,Not Rated,10.0
1164,tt1748122,Moonrise Kingdom,2012,94.0,"Adventure,Comedy,Drama","{'amount': 16000000, 'currency': 'USD'}",68264022.0,PG-13,6.0
1165,tt1748158,Paul Goodman Changed My Life,2011,89.0,"Biography,Documentary,Drama",,35671.0,Not Rated,7.0
1166,tt1748197,Setup,2011,85.0,"Action,Crime,Drama","{'amount': 20000000.0, 'currency': 'USD'}",2140476.0,R,9.0
1167,tt1748199,Silver Circle,2013,90.0,"Animation,Thriller","{'amount': 1600000.0, 'currency': 'USD'}",4080.0,PG-13,3.0
1168,tt1748207,Sound of My Voice,2011,85.0,"Drama,Mystery,Sci-Fi","{'amount': 135000.0, 'currency': 'USD'}",424088.0,R,1.0
1169,tt1748224,Brooklyn Brothers Beat the Best,2011,98.0,"Comedy,Music",,8210.0,Not Rated,9.0
1170,tt1748227,The Collection,2012,82.0,"Action,Horror,Thriller","{'amount': 7500000.0, 'currency': 'USD'}",9929706.0,R,11.0
1171,tt1748260,Tiger Eyes,2012,92.0,Drama,,27160.0,PG-13,6.0
1172,tt1748280,Veer!,2012,87.0,"Comedy,Drama,Romance",,1132.0,Not Rated,11.0
1173,tt1753383,A Dog's Purpose,2017,100.0,"Adventure,Comedy,Drama","{'amount': 22000000, 'currency': 'USD'}",205035819.0,PG,1.0
1174,tt1753549,Buck,2011,88.0,Documentary,,4448728.0,PG,1.0
1175,tt1753846,The Iran Job,2012,90.0,"Documentary,Sport",,23115.0,Not Rated,6.0
1176,tt1754104,Leave It on the Floor,2011,105.0,"Comedy,Drama,Musical",,6965.0,Not Rated,6.0
1177,tt1754465,Scorn,2011,88.0,Drama,,2206.0,Not Rated,10.0
1178,tt1754633,The Ghastly Love of Johnny X,2012,106.0,"Comedy,Fantasy,Musical","{'amount': 2000000.0, 'currency': 'USD'}",2436.0,Not Rated,3.0
1179,tt1754650,Posledniy chelovek iz Atlantidy,2018,84.0,"Adventure,Animation,Family","{'amount': 7800000.0, 'currency': 'USD'}",4237.0,,2.0
1180,tt1754811,InAPPropriate Comedy,2013,83.0,Comedy,,228004.0,R,3.0
1181,tt1754853,Waiting for Lightning,2012,96.0,Documentary,,21577.0,PG-13,12.0
1182,tt1756799,The Day,2011,87.0,"Action,Drama,Horror",,80848.0,R,4.0
1183,tt1756851,Twixt,2011,88.0,"Comedy,Fantasy,Horror","{'amount': 7000000.0, 'currency': 'USD'}",647839.0,R,4.0
1184,tt1758575,Blue Like Jazz,2012,108.0,"Comedy,Drama","{'amount': 1200000.0, 'currency': 'USD'}",595018.0,PG-13,3.0
1185,tt1758576,Bombay Beach,2011,80.0,"Documentary,Drama,Musical",,5730.0,Not Rated,10.0
1186,tt1758610,Unconditional,2012,92.0,"Biography,Crime,Drama","{'amount': 2000000.0, 'currency': 'USD'}",1034448.0,PG-13,9.0
1187,tt1758692,Like Crazy,2011,86.0,"Drama,Romance","{'amount': 250000.0, 'currency': 'USD'}",3852409.0,PG-13,1.0
1188,tt1758795,The To Do List,2013,104.0,"Comedy,Romance","{'amount': 1500000, 'currency': 'USD'}",3909596.0,R,7.0
1189,tt1758830,This Is 40,2012,134.0,"Comedy,Romance","{'amount': 35000000, 'currency': 'USD'}",88215156.0,R,12.0
1190,tt1759682,The Loving Story,2011,77.0,"Documentary,Drama,History",,4218.0,Not Rated,4.0
1191,tt1759744,Charlie Says,2018,104.0,"Biography,Crime,Drama",,98240.0,R,5.0
1192,tt1761005,Persecuted,2014,91.0,"Action,Drama,Mystery","{'amount': 1500000.0, 'currency': 'USD'}",1558836.0,PG-13,7.0
1193,tt1763245,Lost Bohemia,2010,77.0,Documentary,,23584.0,,5.0
1194,tt1763264,No One Lives,2012,86.0,"Horror,Thriller","{'amount': 2900000.0, 'currency': 'USD'}",1048704.0,R,5.0
1195,tt1763303,The First Time,2012,95.0,"Comedy,Drama,Romance","{'amount': 2000000.0, 'currency': 'USD'}",92654.0,PG-13,1.0
1196,tt1763338,White Elephant,2010,73.0,"Comedy,Documentary,Drama",,4408900.0,,
1197,tt1764183,Arbitrage,2012,107.0,"Drama,Thriller","{'amount': 12000000.0, 'currency': 'USD'}",35485056.0,R,9.0
1198,tt1764234,Killing Them Softly,2012,97.0,"Crime,Thriller","{'amount': 15000000, 'currency': 'USD'}",37930465.0,R,11.0
1199,tt1764651,The Expendables 2,2012,103.0,"Action,Adventure,Thriller","{'amount': 100000000, 'currency': 'USD'}",314975955.0,R,8.0
1200,tt1765913,Metal Messiah,2010,86.0,"Comedy,Drama,Music","{'amount': 10000.0, 'currency': 'USD'}",3476.0,,9.0
1201,tt1766094,So Undercover,2012,94.0,"Action,Comedy",,2562285.0,PG-13,2.0
1202,tt1767354,Odd Thomas,2013,97.0,"Comedy,Fantasy,Horror","{'amount': 27000000.0, 'currency': 'USD'}",1149267.0,PG-13,2.0
1203,tt1767372,She's Funny That Way,2014,93.0,"Comedy,Drama",,6034851.0,R,8.0
1204,tt1767382,Silent House,2011,86.0,"Drama,Horror,Mystery","{'amount': 2000000.0, 'currency': 'USD'}",16527747.0,R,3.0
1205,tt1769363,The Giant Mechanical Man,2012,95.0,"Comedy,Drama,Romance",,7396.0,PG-13,4.0
1206,tt1772240,Apollo 18,2011,86.0,"Horror,Mystery,Sci-Fi","{'amount': 5000000, 'currency': 'USD'}",26236153.0,PG-13,9.0
1207,tt1772261,The Curse of Downers Grove,2015,89.0,"Drama,Horror,Mystery","{'amount': 2000000.0, 'currency': 'USD'}",33462.0,Not Rated,8.0
1208,tt1772264,Eliza Graves,2014,112.0,"Drama,Horror,Thriller",,2478806.0,PG-13,10.0
1209,tt1772288,Danny Collins,2015,106.0,"Biography,Comedy,Drama","{'amount': 10000000, 'currency': 'USD'}",10835752.0,R,4.0
1210,tt1772317,Nerve,2011,83.0,"Comedy,Drama","{'amount': 27500.0, 'currency': 'USD'}",85300000.0,,12.0
1211,tt1772341,Wreck-It Ralph,2012,101.0,"Adventure,Animation,Comedy","{'amount': 165000000, 'currency': 'USD'}",471222889.0,PG,11.0
1212,tt1772371,The Catechism Cataclysm,2011,75.0,Comedy,,4373.0,Not Rated,10.0
1213,tt1772408,Trade of Innocents,2012,88.0,"Drama,Thriller",,15091.0,PG-13,9.0
1214,tt1772925,Jiro Dreams of Sushi,2011,81.0,Documentary,,2692864.0,PG,6.0
1215,tt1773753,Mara,2018,98.0,"Crime,Horror,Thriller","{'amount': 5000000.0, 'currency': 'USD'}",661769.0,R,9.0
1216,tt1776086,Bettie Page Reveals All,2012,101.0,"Biography,Documentary",,108118.0,R,11.0
1217,tt1777551,Bobby Fischer Against the World,2011,93.0,"Biography,Documentary,History",,90511.0,TV-14,6.0
1218,tt1777595,50 to 1,2014,110.0,Drama,"{'amount': 10000000.0, 'currency': 'USD'}",1064454.0,PG-13,3.0
1219,tt1778304,Paranormal Activity 3,2011,83.0,"Horror,Mystery,Thriller","{'amount': 5000000, 'currency': 'USD'}",207039844.0,R,10.0
1220,tt1778924,The Ultimate Life,2013,105.0,"Drama,Romance","{'amount': 3100000.0, 'currency': 'USD'}",1327841.0,PG,9.0
1221,tt1778931,Manny,2014,88.0,"Biography,Documentary,Sport",,13974.0,PG-13,1.0
1222,tt1780762,Aftershock,2012,89.0,"Action,Adventure,Horror","{'amount': 2000000.0, 'currency': 'USD'}",294696.0,R,9.0
1223,tt1780798,Clown,2014,100.0,"Drama,Fantasy,Horror","{'amount': 1500000.0, 'currency': 'USD'}",4381603.0,R,6.0
1224,tt1781058,Wilson,2017,94.0,"Comedy,Drama",,848646.0,R,3.0
1225,tt1781775,Beneath the Darkness,2011,96.0,"Horror,Thriller","{'amount': 7300000.0, 'currency': 'USD'}",23998.0,R,10.0
1226,tt1781784,Burn,2012,86.0,Documentary,"{'amount': 225000.0, 'currency': 'USD'}",1109276.0,Not Rated,4.0
1227,tt1781840,Jayne Mansfield's Car,2012,122.0,Drama,,79178.0,R,8.0
1228,tt1781922,No Escape,2015,103.0,"Action,Thriller","{'amount': 16200000.0, 'currency': 'USD'}",54418872.0,R,8.0
1229,tt1783732,John Dies at the End,2012,99.0,"Comedy,Horror,Sci-Fi",,141951.0,R,12.0
1230,tt1783798,Union Square,2011,80.0,Drama,,44830.0,Not Rated,7.0
1231,tt1785389,God Bless Ozzy Osbourne,2011,120.0,"Biography,Documentary,Music",,8199.0,Not Rated,4.0
1232,tt1785612,The Punk Singer,2013,81.0,"Biography,Documentary,Music",,146000.0,Not Rated,3.0
1233,tt1785635,The Vault,2017,91.0,"Crime,Horror,Mystery","{'amount': 5000000.0, 'currency': 'USD'}",346729.0,Not Rated,9.0
1234,tt1786751,CBGB,2013,102.0,"Drama,Music","{'amount': 5000000.0, 'currency': 'USD'}",40400.0,R,10.0
1235,tt1787127,The Forgiveness of Blood,2011,109.0,Drama,,155383.0,Not Rated,9.0
1236,tt1787660,Being Elmo: A Puppeteer's Journey,2011,80.0,Documentary,,310812.0,PG,1.0
1237,tt1787725,If a Tree Falls: A Story of the Earth Liberation Front,2011,85.0,"Biography,Crime,Documentary",,61794.0,Unrated,1.0
1238,tt1787759,Madea's Big Happy Family,2011,106.0,"Comedy,Drama","{'amount': 25000000.0, 'currency': 'USD'}",54161287.0,PG-13,4.0
1239,tt1787777,Page One: Inside the New York Times,2011,92.0,Documentary,,1077982.0,R,1.0
1240,tt1787791,Resurrect Dead: The Mystery of the Toynbee Tiles,2011,86.0,Documentary,,21242.0,Not Rated,8.0
1241,tt1787794,See You Soon Again,2011,77.0,"Biography,Documentary,History",,3522.0,,9.0
1242,tt1787797,Sing Your Song,2011,103.0,"Biography,Documentary,Music",,65310.0,Not Rated,1.0
1243,tt1787816,The Last Mountain,2011,95.0,Documentary,,122961.0,PG,1.0
1244,tt1787837,We Were Here,2011,90.0,"Biography,Documentary,History",,1873.0,Not Rated,9.0
1245,tt1788461,The Pruitt-Igoe Myth,2011,79.0,Documentary,,44883.0,Not Rated,2.0
1246,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129.0,"Action,Adventure,Fantasy","{'amount': 230000000, 'currency': 'USD'}",794881442.0,PG-13,5.0
1247,tt1790834,Simon Killer,2012,101.0,"Drama,Thriller",,27740.0,Not Rated,4.0
1248,tt1790864,The Maze Runner,2014,113.0,"Action,Mystery,Sci-Fi","{'amount': 34000000, 'currency': 'USD'}",348319861.0,PG-13,9.0
1249,tt1790867,The Other F Word,2011,98.0,"Comedy,Documentary,Drama",,53714.0,Not Rated,3.0
1250,tt1790885,Zero Dark Thirty,2012,157.0,"Drama,Thriller","{'amount': 40000000, 'currency': 'USD'}",132820716.0,R,1.0
1251,tt1790886,The Campaign,2012,85.0,Comedy,"{'amount': 95000000.0, 'currency': 'USD'}",104907746.0,R,8.0
1252,tt1791500,Evil Bong 3: The Wrath of Bong,2011,87.0,"Comedy,Horror,Sci-Fi",,91260.0,R,4.0
1253,tt1791528,Inherent Vice,2014,148.0,"Comedy,Crime,Drama","{'amount': 20000000.0, 'currency': 'USD'}",14710975.0,R,1.0
1254,tt1791614,Struck by Lightning,2012,90.0,"Comedy,Drama",,28378.0,Not Rated,1.0
1255,tt1791682,While We're Young,2014,97.0,"Comedy,Drama,Mystery","{'amount': 10000000.0, 'currency': 'USD'}",18117839.0,R,4.0
1256,tt1792647,Cirque du Soleil: Worlds Away,2012,91.0,Fantasy,,34153101.0,PG,12.0
1257,tt1794943,Sal,2011,103.0,"Biography,Drama","{'amount': 7000000.0, 'currency': 'USD'}",6883.0,TV-MA,11.0
1258,tt1796503,Hit So Hard,2011,103.0,"Biography,Documentary,Music",,36576.0,Not Rated,3.0
1259,tt1797487,Savannah,2013,101.0,"Drama,Family,History","{'amount': 5000000.0, 'currency': 'USD'}",37240.0,PG-13,4.0
1260,tt1798143,Downtown Express,2011,90.0,"Drama,Music,Romance",,5010.0,Not Rated,9.0
1261,tt1798243,Rudderless,2014,105.0,"Comedy,Drama,Music","{'amount': 5000000.0, 'currency': 'USD'}",546149.0,R,1.0
1262,tt1798291,This Is Martin Bonner,2013,83.0,Drama,"{'amount': 42000.0, 'currency': 'USD'}",13888.0,R,1.0
1263,tt1798603,Bad Santa 2,2016,92.0,"Comedy,Crime,Drama","{'amount': 26000000, 'currency': 'USD'}",24079268.0,R,11.0
1264,tt1798709,Her,2013,126.0,"Drama,Romance,Sci-Fi","{'amount': 23000000, 'currency': 'USD'}",48517427.0,R,1.0
1265,tt1800241,American Hustle,2013,138.0,"Crime,Drama","{'amount': 40000000, 'currency': 'USD'}",251171807.0,R,12.0
1266,tt1800246,That Awkward Moment,2014,94.0,"Comedy,Romance","{'amount': 8000000, 'currency': 'USD'}",45640143.0,R,1.0
1267,tt1800266,Brooklyn Castle,2012,101.0,Documentary,,219407.0,PG,3.0
1268,tt1800302,Gold,2016,120.0,"Adventure,Drama,Thriller","{'amount': 20000000.0, 'currency': 'USD'}",14880939.0,R,1.0
1269,tt1800367,Remnants,2013,94.0,"Action,Drama,Sci-Fi",,1022.0,Not Rated,1.0
1270,tt1800669,Better Than Something: Jay Reatard,2011,89.0,"Biography,Documentary,Drama",,21697.0,Not Rated,3.0
1271,tt1800741,Step Up Revolution,2012,99.0,"Drama,Music,Romance","{'amount': 33000000, 'currency': 'USD'}",140470746.0,PG-13,7.0
1272,tt1801113,The Worst Movie Ever!,2011,76.0,"Action,Comedy,Musical","{'amount': 1100.0, 'currency': 'USD'}",25206.0,NR,7.0
1273,tt1806777,An Inconsistent Truth,2012,89.0,"Adventure,Documentary,News",,69394.0,PG,1.0
1274,tt1806911,Girl Model,2011,78.0,"Documentary,Thriller",,22369.0,Not Rated,4.0
1275,tt1807944,As I Lay Dying,2013,110.0,Drama,"{'amount': 5000000.0, 'currency': 'USD'}",71759.0,R,10.0
1276,tt1809370,The Highest Pass,2011,90.0,"Adventure,Biography,Documentary",,20386.0,Not Rated,4.0
1277,tt1809398,Unbroken,2014,137.0,"Biography,Drama,Sport","{'amount': 65000000, 'currency': 'USD'}",161459297.0,PG-13,12.0
1278,tt1810697,Meeting Evil,2012,89.0,"Crime,Drama,Mystery",,525.0,R,3.0
1279,tt1811371,Underground,2011,87.0,Horror,,300264.0,Not Rated,12.0
1280,tt1814621,Admission,2013,107.0,"Comedy,Drama,Romance","{'amount': 13000000, 'currency': 'USD'}",18637201.0,PG-13,3.0
1281,tt1815708,Freelancers,2012,96.0,"Action,Crime,Drama","{'amount': 11000000.0, 'currency': 'USD'}",456350.0,R,8.0
1282,tt1815852,Nitro Circus: The Movie,2012,92.0,"Action,Comedy,Documentary",,4174269.0,PG-13,8.0
1283,tt1815862,After Earth,2013,100.0,"Action,Adventure,Drama","{'amount': 130000000, 'currency': 'USD'}",243611982.0,PG-13,5.0
1284,tt1815998,The Playroom,2012,83.0,Drama,,5964.0,Not Rated,2.0
1285,tt1817081,A Case of You,2013,89.0,"Comedy,Romance",,116559.0,R,4.0
1286,tt1817273,The Place Beyond the Pines,2012,140.0,"Crime,Drama,Thriller","{'amount': 15000000, 'currency': 'USD'}",47052899.0,R,4.0
1287,tt1817276,A Resurrection,2013,89.0,"Horror,Thriller","{'amount': 5000000.0, 'currency': 'USD'}",10730.0,R,3.0
1288,tt1817676,Girl in Progress,2012,93.0,"Comedy,Drama","{'amount': 5000000.0, 'currency': 'USD'}",4709246.0,PG-13,4.0
1289,tt1817771,Freaks of Nature,2015,92.0,"Comedy,Horror,Sci-Fi",,70958.0,R,10.0
1290,tt1821549,Nebraska,2013,115.0,"Adventure,Comedy,Drama","{'amount': 12000000, 'currency': 'USD'}",27682872.0,R,1.0
1291,tt1821694,RED 2,2013,116.0,"Action,Comedy,Crime","{'amount': 84000000, 'currency': 'USD'}",148075565.0,PG-13,7.0
1292,tt1822239,Jock,2011,89.0,"Adventure,Animation,Comedy",,2008173.0,PG,7.0
1293,tt1822311,Sparrows Dance,2012,81.0,"Comedy,Drama,Romance",175000.0,2602.0,Not Rated,8.0
1294,tt1822381,Évocateur: The Morton Downey Jr. Movie,2012,90.0,Documentary,"{'amount': 300000.0, 'currency': 'USD'}",21652.0,R,4.0
1295,tt1823125,Greetings from Tim Buckley,2012,99.0,Drama,,12155.0,Not Rated,4.0
1296,tt1823664,Annie,2014,118.0,"Comedy,Drama,Family","{'amount': 65000000, 'currency': 'USD'}",136853506.0,PG,12.0
1297,tt1824254,We Steal Secrets: The Story of WikiLeaks,2013,130.0,Documentary,,457517.0,R,1.0
1298,tt1825683,Black Panther,2018,134.0,"Action,Adventure,Sci-Fi","{'amount': 200000000.0, 'currency': 'USD'}",1347597973.0,PG-13,2.0
1299,tt1825784,3 Geezers!,2013,81.0,Comedy,"{'amount': 250000.0, 'currency': 'USD'}",4175.0,Not Rated,5.0
1300,tt1826583,A Bitter Taste of Freedom,2011,85.0,"Documentary,History",,5928.0,NR,10.0
1301,tt1826590,About Last Night,2014,100.0,"Comedy,Romance","{'amount': 12500000, 'currency': 'USD'}",50445860.0,R,2.0
1302,tt1826596,All Together,2010,88.0,"Crime,Drama",,7243200.0,,11.0
1303,tt1827578,The End of Love,2012,89.0,Drama,,9342.0,Not Rated,1.0
1304,tt1828325,The Gambler,2015,105.0,Drama,"{'amount': 750000.0, 'currency': 'USD'}",39300000.0,,
1305,tt1828970,Evidence,2013,94.0,"Crime,Mystery,Thriller",,180249.0,Not Rated,7.0
1306,tt1834234,Sushi: The Global Catch,2011,75.0,"Documentary,History,News",,5757.0,Not Rated,6.0
1307,tt1836944,The Baytown Outlaws,2012,98.0,"Action,Comedy,Crime","{'amount': 4000000.0, 'currency': 'USD'}",37470.0,R,1.0
1308,tt1837636,Queen of the Desert,2015,128.0,"Adventure,Biography,Drama","{'amount': 15000000.0, 'currency': 'USD'}",1592853.0,PG-13,4.0
1309,tt1837703,The Fifth Estate,2013,128.0,"Biography,Drama,Thriller","{'amount': 28000000, 'currency': 'USD'}",9058564.0,R,10.0
1310,tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery","{'amount': 60000000, 'currency': 'USD'}",30800231.0,PG-13,2.0
1311,tt1838520,The Truth About Emanuel,2013,95.0,"Drama,Thriller","{'amount': 1300000.0, 'currency': 'USD'}",4404.0,Not Rated,1.0
1312,tt1838544,Gone,2012,94.0,"Action,Adventure,Drama",,19767535.0,PG-13,2.0
1313,tt1839492,Ruby Sparks,2012,104.0,"Comedy,Drama,Fantasy","{'amount': 8000000.0, 'currency': 'USD'}",9368803.0,R,7.0
1314,tt1839642,The Face of Love,2013,92.0,"Drama,Mystery,Romance","{'amount': 4000000.0, 'currency': 'USD'}",1806548.0,PG-13,3.0
1315,tt1839654,The Magic of Belle Isle,2012,109.0,"Comedy,Drama",,123821.0,PG,7.0
1316,tt1840309,Divergent,2014,139.0,"Action,Adventure,Mystery","{'amount': 85000000, 'currency': 'USD'}",288885818.0,PG-13,3.0
1317,tt1840417,The Words,2012,102.0,"Drama,Mystery,Romance","{'amount': 6000000, 'currency': 'USD'}",15950164.0,PG-13,9.0
1318,tt1841642,Demonic,2015,83.0,"Horror,Thriller","{'amount': 3000000.0, 'currency': 'USD'}",4476578.0,R,10.0
1319,tt1842520,They're Out of the Business,2011,89.0,Comedy,,1655.0,Not Rated,4.0
1320,tt1843866,Captain America: The Winter Soldier,2014,136.0,"Action,Adventure,Sci-Fi","{'amount': 170000000, 'currency': 'USD'}",714421503.0,PG-13,4.0
1321,tt1844763,Refuge,2012,84.0,Drama,,2631.0,Not Rated,10.0
1322,tt1844790,The Black Dove,2012,111.0,Drama,,22517.0,Not Rated,4.0
1323,tt1845213,Building Hope,2011,70.0,"Documentary,Family",,4000.0,,3.0
1324,tt1845773,Ai Weiwei: Never Sorry,2012,91.0,Documentary,,881661.0,R,1.0
1325,tt1845804,In the Family,2011,169.0,"Drama,Romance",,101934.0,Not Rated,11.0
1326,tt1845849,Price Check,2012,92.0,"Comedy,Drama","{'amount': 2000000.0, 'currency': 'USD'}",7413.0,Not Rated,1.0
1327,tt1848826,American Teacher,2011,81.0,"Biography,Documentary,History",,33144.0,TV-G,9.0
1328,tt1850457,Sisters,2015,118.0,Comedy,"{'amount': 30000000, 'currency': 'USD'}",105011053.0,R,12.0
1329,tt1853563,Foo Fighters: Back and Forth,2011,101.0,"Documentary,Music",,172558.0,Not Rated,4.0
1330,tt1853643,Why Stop Now?,2012,85.0,"Comedy,Drama",,2432.0,R,8.0
1331,tt1853728,Django Unchained,2012,165.0,"Drama,Western","{'amount': 100000000, 'currency': 'USD'}",426074373.0,R,12.0
1332,tt1853739,You're Next,2011,95.0,"Action,Comedy,Horror","{'amount': 1000000.0, 'currency': 'USD'}",26895481.0,R,8.0
1333,tt1854564,Percy Jackson: Sea of Monsters,2013,106.0,"Adventure,Family,Fantasy","{'amount': 90000000, 'currency': 'USD'}",199850315.0,PG,8.0
1334,tt1855199,End of Watch,2012,109.0,"Action,Crime,Drama","{'amount': 7000000, 'currency': 'USD'}",55078146.0,R,9.0
1335,tt1855401,Tim and Eric's Billion Dollar Movie,2012,93.0,Comedy,"{'amount': 3000000.0, 'currency': 'USD'}",223580.0,R,1.0
1336,tt1856101,Blade Runner 2049,2017,164.0,"Drama,Mystery,Sci-Fi","{'amount': 150000000, 'currency': 'USD'}",259334548.0,R,10.0
1337,tt1856109,Where Soldiers Come From,2011,92.0,Documentary,,39201.0,Not Rated,9.0
1338,tt1859476,No somos animales,2013,90.0,"Comedy,Drama",,1902.0,,1.0
1339,tt1859553,Never Stand Still,2012,78.0,"Biography,Documentary",,14272.0,Not Rated,5.0
1340,tt1859650,To Rome with Love,2012,112.0,"Comedy,Music,Romance","{'amount': 17000000.0, 'currency': 'EUR'}",73244881.0,R,7.0
1341,tt1860213,Dirty Grandpa,2016,102.0,Comedy,"{'amount': 25000000, 'currency': 'USD'}",94073028.0,R,1.0
1342,tt1860353,Turbo,2013,96.0,"Adventure,Animation,Comedy","{'amount': 135000000, 'currency': 'USD'}",282570682.0,PG,7.0
1343,tt1860355,Undefeated,2011,113.0,"Documentary,Sport",,583844.0,PG-13,3.0
1344,tt1860357,Deepwater Horizon,2016,107.0,"Action,Drama,History","{'amount': 110000000, 'currency': 'USD'}",121790373.0,PG-13,9.0
1345,tt1861281,Battle for Brooklyn,2011,93.0,"Documentary,Drama",,18000.0,,6.0
1346,tt1861445,An Act of War,2015,99.0,"Crime,Drama,Thriller",,362200.0,Not Rated,3.0
1347,tt1862079,Safety Not Guaranteed,2012,86.0,"Comedy,Drama,Romance","{'amount': 750000.0, 'currency': 'USD'}",4424699.0,R,1.0
1348,tt1863406,The City Dark,2011,83.0,"Documentary,News",,9269.0,Not Rated,3.0
1349,tt1864288,Conan O'Brien Can't Stop,2011,89.0,"Comedy,Documentary,Music",,267965.0,R,3.0
1350,tt1864405,Low Down,2014,114.0,"Biography,Drama,Music",,54051.0,R,1.0
1351,tt1865346,Detention of the Dead,2012,87.0,"Action,Adventure,Comedy","{'amount': 500000.0, 'currency': 'USD'}",1777.0,Not Rated,4.0
1352,tt1865393,Hellbenders,2012,85.0,"Comedy,Horror,Thriller",,64097.0,R,10.0
1353,tt1865425,Kumaré,2011,84.0,Documentary,,132160.0,Not Rated,3.0
1354,tt1866249,The Sessions,2012,95.0,"Biography,Comedy,Drama","{'amount': 1000000.0, 'currency': 'USD'}",10656155.0,R,11.0
1355,tt1869425,Filly Brown,2012,80.0,"Drama,Music","{'amount': 2000000, 'currency': 'USD'}",2940411.0,R,4.0
1356,tt1869724,The Littlest Angel,2011,84.0,Animation,,37273.0,G,11.0
1357,tt1870529,Won't Back Down,2012,121.0,Drama,,5378228.0,PG,9.0
1358,tt1872181,The Amazing Spider-Man 2,2014,142.0,"Action,Adventure,Sci-Fi","{'amount': 200000000.0, 'currency': 'USD'}",708982323.0,PG-13,5.0
1359,tt1872194,The Judge,2014,141.0,"Crime,Drama","{'amount': 50000000, 'currency': 'USD'}",84419388.0,R,10.0
1360,tt1872818,Liberal Arts,2012,97.0,"Comedy,Drama,Romance","{'amount': 2000000.0, 'currency': 'USD'}",1150681.0,PG-13,1.0
1361,tt1872819,Like Water,2011,76.0,"Biography,Documentary,Sport","{'amount': 325000.0, 'currency': 'USD'}",227332.0,Not Rated,6.0
1362,tt1874416,Aquí y allá,2012,110.0,Drama,,23022.0,,9.0
1363,tt1874513,God Loves Uganda,2013,83.0,Documentary,"{'amount': 1300000.0, 'currency': 'USD'}",51229.0,TV-14,10.0
1364,tt1874633,Musical Chairs,2011,102.0,"Drama,Romance","{'amount': 2500000.0, 'currency': 'USD'}",31478.0,PG-13,9.0
1365,tt1874789,Supporting Characters,2012,87.0,Comedy,,4917.0,Not Rated,1.0
1366,tt1876330,Hello Herman,2012,90.0,Drama,"{'amount': 1500000.0, 'currency': 'USD'}",8437.0,TV-14,6.0
1367,tt1876373,Lost and Found in Armenia,2012,100.0,Comedy,"{'amount': 1200000.0, 'currency': 'USD'}",232857.0,NR,6.0
1368,tt1876409,Oblivion,2011,116.0,Thriller,"{'amount': 100000.0, 'currency': 'USD'}",286200000.0,,7.0
1369,tt1876451,Sparkle,2012,116.0,"Drama,Music","{'amount': 14000000, 'currency': 'USD'}",24637800.0,PG-13,8.0
1370,tt1877832,X-Men: Days of Future Past,2014,132.0,"Action,Adventure,Sci-Fi","{'amount': 200000000, 'currency': 'USD'}",746045700.0,PG-13,5.0
1371,tt1878841,The Darkness,2016,92.0,"Horror,Thriller","{'amount': 4000000.0, 'currency': 'USD'}",10898293.0,PG-13,5.0
